species,longitude,latitude
Suitability,635518.0624,3157471.949
Suitability,635512.8241,3157476.432
Suitability,635512.8241,3157476.432
Suitability,635512.8241,3157476.432
Suitability,635272.3176,3157473.657
Suitability,635512.8241,3157476.432
Suitability,635297.5693,3157558.168
Suitability,635049.7063,3157633.548
Suitability,635512.8241,3157476.432
Suitability,634814.8045,3157696.893
Suitability,634716.4791,3157737.652
Suitability,634609.0665,3157777.31
Suitability,639134.2229,3155761.471
Suitability,639062.1855,3155844.174
Suitability,639062.497,3155867.45
Suitability,639097.7438,3155940.785
Suitability,639101.2918,3155955.234
Suitability,639107.8025,3155975.701
Suitability,639129.8106,3155993.361
Suitability,639123.3518,3155993.284
Suitability,639145.7767,3155975.775
Suitability,639130.5495,3156021.85
Suitability,639151.5585,3155999.935
Suitability,639162.7001,3155984.774
Suitability,600037.8967,3155617.394
Suitability,639200.1219,3156014.917
Suitability,639201.4486,3156018.59
Suitability,639242.3257,3156029.713
Suitability,639257.2306,3156027.341
Suitability,639329.6258,3156029.973
Suitability,639354.6226,3156076.149
Suitability,639353.9905,3156013.972
Suitability,639388.0485,3156038.868
Suitability,639385.1884,3156065.43
Suitability,639377.8968,3156201.428
Suitability,639388.9101,3156205.327
Suitability,639406.8757,3156217.176
Suitability,639448.7077,3156221.995
Suitability,639411.7467,3156227.318
Suitability,639426.7164,3156227.718
Suitability,639466.5503,3156235.948
Suitability,639494.1503,3156235.944
Suitability,639496.6432,3156240.295
Suitability,639483.051,3156255.759
Suitability,639518.9222,3156276.243
Suitability,639520.2067,3156258.749
Suitability,639527.7262,3156293.082
Suitability,639570.5197,3156431.005
Suitability,639565.5449,3156495.442
Suitability,639587.725,3156490.276
Suitability,639602.7032,3156481.699
Suitability,639577.5144,3156509.437
Suitability,639601.9727,3156501.97
Suitability,639542.7748,3156492.622
Suitability,640622.1604,3156510.936
Suitability,639787.7252,3156592.725
Suitability,639794.836,3156611.981
Suitability,639756.8686,3156627.93
Suitability,639841.3823,3156631.707
Suitability,639839.1007,3156535.712
Suitability,639844.1337,3156680.057
Suitability,640224.1418,3156738.671
Suitability,640215.5209,3156673.85
Suitability,640232.803,3156750.965
Suitability,640230.1017,3156731.317
Suitability,640238.2836,3156783.721
Suitability,640230.868,3156773.659
Suitability,640230.3159,3156819.864
Suitability,640535.9036,3156905.969
Suitability,640589.4533,3157010.78
Suitability,640599.3679,3157040.931
Suitability,636705.9372,3155829.242
Suitability,636620.2967,3155879.775
Suitability,636581.9922,3155882.875
Suitability,636534.7384,3155906.483
Suitability,636520.5629,3155905.099
Suitability,636529.186,3155921.046
Suitability,636519.8751,3155922.157
Suitability,636513.191,3155924.628
Suitability,636578.1237,3155912.529
Suitability,636499.6916,3155915.606
Suitability,636490.6112,3155922.149
Suitability,636491.4674,3155932.687
Suitability,636480.4697,3155944.195
Suitability,636472.8213,3155937.014
Suitability,636455.5039,3155944.902
Suitability,636453.1708,3155935.123
Suitability,636444.6145,3155930.258
Suitability,636431.7473,3155951.053
Suitability,636421.5815,3155949.938
Suitability,636413.1977,3155955.492
Suitability,636357.5789,3155966.26
Suitability,636323.7609,3155979.165
Suitability,636299.0181,3155994.392
Suitability,636252.1721,3156008.254
Suitability,636211.8944,3156021.195
Suitability,636191.7088,3156040.132
Suitability,636180.4064,3156052.634
Suitability,636153.1038,3156052.318
Suitability,636128.5418,3156068.877
Suitability,636115.1482,3156076.035
Suitability,636068.3157,3156088.79
Suitability,636020.8757,3156069.513
Suitability,635994.6654,3156076.301
Suitability,635958.008,3156097.818
Suitability,635911.4569,3156120.107
Suitability,635897.9622,3156136.019
Suitability,635757.1231,3156136.273
Suitability,635722.4804,3156161.36
Suitability,635672.0124,3156192.36
Suitability,635661.0411,3156176.275
Suitability,635588.1808,3156188.62
Suitability,635580.2415,3156189.637
Suitability,635564.4308,3156202.752
Suitability,635543.7434,3156188.994
Suitability,635495.9526,3156217.032
Suitability,635443.1017,3156242.575
Suitability,635434.4916,3156242.365
Suitability,639844.1337,3156680.057
Suitability,637942.8437,3156680.936
Suitability,640224.1418,3156738.671
Suitability,640215.5209,3156673.85
Suitability,640233.7749,3156669.635
Suitability,640230.1017,3156731.317
Suitability,640238.277,3156784.275
Suitability,640230.868,3156773.659
Suitability,640267.3639,3156823.52
Suitability,640531.5002,3156905.916
Suitability,640589.4533,3157010.78
Suitability,640599.3679,3157040.931
Suitability,636527.4015,3158244.299
Suitability,639124.3768,3158275.594
Suitability,639161.4347,3158236.804
Suitability,639180.9403,3158209.331
Suitability,635972.1825,3152886.421
Suitability,635965.4743,3152899.308
Suitability,635890.6204,3152785.965
Suitability,635860.7694,3152649.759
Suitability,635859.1258,3152707.254
Suitability,635939.6004,3152605.569
Suitability,635855.4038,3152571.905
Suitability,635874.1837,3152547.964
Suitability,635883.621,3152468.396
Suitability,635887.9188,3152443.845
Suitability,635857.0462,3152438.28
Suitability,635859.0964,3152413.37
Suitability,635836.5474,3152416.101
Suitability,635763.3364,3152321.173
Suitability,635757.8923,3152309.364
Suitability,635748.8564,3152303.386
Suitability,635721.0958,3152206.323
Suitability,635709.5597,3153307.034
Suitability,635686.8045,3152157.612
Suitability,635703.6013,3152135.864
Suitability,635673.7359,3152093.853
Suitability,635619.8555,3152105.199
Suitability,635596.5692,3152078.446
Suitability,635586.0013,3152069.459
Suitability,635560.3925,3152057.306
Suitability,635537.3699,3152016.15
Suitability,635540.6341,3152004.773
Suitability,635533.3192,3151951.387
Suitability,635532.4182,3151944.617
Suitability,635526.0967,3151906.977
Suitability,635528.9181,3151900.028
Suitability,635508.2429,3151842.055
Suitability,635522.5583,3151840.226
Suitability,635519.6705,3151827.448
Suitability,635521.3683,3151816.054
Suitability,635503.6769,3151804.99
